vid_idx,vid_name,global_idx,local_idx_in_prefix,prob,logit,gt_label,is_error,prefix_len,threshold
9,Braveheart.1995__#02-05-34_02-06-40_label_B1-0-0,1430,12,0.08360163867473602,-14.471096992492676,0,0,20,0.09945809841156006
9,Braveheart.1995__#02-05-34_02-06-40_label_B1-0-0,1431,13,0.015042590908706188,-19.247304916381836,0,0,20,0.09945809841156006
10,Braveheart.1995__#02-07-00_02-08-15_label_B1-0-0,1531,14,0.661392331123352,4.174057483673096,0,0,20,0.9195203185081482
10,Braveheart.1995__#02-07-00_02-08-15_label_B1-0-0,1533,16,0.906265914440155,15.805758476257324,0,0,20,0.9195203185081482
11,Brick.Mansions.2014__#00-11-57_00-12-12_label_B2-0-0,1633,4,4.0375496610067785e-05,-22.7574462890625,0,0,20,7.838083547540009e-05
11,Brick.Mansions.2014__#00-11-57_00-12-12_label_B2-0-0,1641,12,1.0450360576896855e-07,-30.851882934570312,0,0,20,7.838083547540009e-05
12,Brick.Mansions.2014__#00-16-26_00-17-12_label_B1-0-0,1654,3,0.5969855189323425,-1.6470750570297241,1,1,20,0.7287875413894653
12,Brick.Mansions.2014__#00-16-26_00-17-12_label_B1-0-0,1665,14,0.000341252627549693,-21.358991622924805,1,1,20,0.7287875413894653
13,Brick.Mansions.2014__#00-41-25_00-42-36_label_B1-0-0,1726,6,0.006957504898309708,-22.09298324584961,0,0,20,0.00923888012766838
13,Brick.Mansions.2014__#00-41-25_00-42-36_label_B1-0-0,1735,15,0.0002967774635180831,-14.587607383728027,0,0,20,0.00923888012766838
14,Brick.Mansions.2014__#01-02-00_01-02-43_label_B2-0-0,1830,4,3.089518929317442e-13,-34.86069869995117,0,0,20,9.344374232722608e-13
14,Brick.Mansions.2014__#01-02-00_01-02-43_label_B2-0-0,1831,5,2.405012766628495e-13,-37.340171813964844,0,0,20,9.344374232722608e-13
15,Bullet.in.the.Head.1990__#00-17-20_00-18-55_label_B1-0-0,1901,11,3.143992399756712e-09,-34.0216064453125,1,1,20,0.05462116003036499
15,Bullet.in.the.Head.1990__#00-17-20_00-18-55_label_B1-0-0,1908,18,0.013362646102905273,-15.230097770690918,0,0,20,0.05462116003036499
16,Bullet.in.the.Head.1990__#00-23-31_00-24-40_label_G-0-0,2042,10,0.0016640169778838754,-11.745091438293457,0,0,20,0.10310645401477814
16,Bullet.in.the.Head.1990__#00-23-31_00-24-40_label_G-0-0,2044,12,0.06037989258766174,-10.896407127380371,0,0,20,0.10310645401477814
17,Bullet.in.the.Head.1990__#00-41-30_00-44-16_label_B4-G-0,2135,0,0.016852056607604027,-8.175375938415527,0,0,20,0.06965639442205429
17,Bullet.in.the.Head.1990__#00-41-30_00-44-16_label_B4-G-0,2136,1,0.01302079576998949,-7.863653659820557,0,0,20,0.06965639442205429
18,Bullet.in.the.Head.1990__#01-26-30_01-27-34_label_B2-0-0,2396,12,2.172045469706063e-06,-24.400548934936523,0,0,20,0.07098021358251572
18,Bullet.in.the.Head.1990__#01-26-30_01-27-34_label_B2-0-0,2397,13,0.0001389201352139935,-21.582443237304688,0,0,20,0.07098021358251572
19,Bullet.in.the.Head.1990__#01-45-21_01-46-20_label_B2-0-0,2484,4,0.4031333029270172,-3.930527925491333,0,0,20,0.49848854541778564
19,Bullet.in.the.Head.1990__#01-45-21_01-46-20_label_B2-0-0,2499,19,0.02406199835240841,-13.07336711883545,0,0,20,0.49848854541778564
20,Bullet.in.the.Head.1990__#02-02-00_02-05-22_label_B2-B6-G,2570,2,0.3269599974155426,-3.936312198638916,1,1,20,0.6823206543922424
20,Bullet.in.the.Head.1990__#02-02-00_02-05-22_label_B2-B6-G,2585,17,0.07353836297988892,-19.391950607299805,1,1,20,0.6823206543922424
21,Casino.Royale.2006__#00-18-30_00-19-20_label_G-B2-0,2878,7,2.3991622022379033e-09,-29.44988441467285,0,0,20,0.07253997772932053
21,Casino.Royale.2006__#00-18-30_00-19-20_label_G-B2-0,2879,8,6.1605577410250856e-12,-30.709768295288086,0,0,20,0.07253997772932053
22,Casino.Royale.2006__#00-50-05_00-51-16_label_B1-B2-B6,2948,2,0.1357380449771881,-6.583459377288818,1,1,20,0.5826147198677063
22,Casino.Royale.2006__#00-50-05_00-51-16_label_B1-B2-B6,2954,8,0.4192539155483246,-1.367538332939148,1,1,20,0.5826147198677063
23,Casino.Royale.2006__#00-51-16_00-52-41_label_B1-B6-0,3052,0,0.2817362844944,-11.843092918395996,0,0,20,0.5308926701545715
23,Casino.Royale.2006__#00-51-16_00-52-41_label_B1-B6-0,3053,1,0.4001327455043793,1.247844934463501,0,0,20,0.5308926701545715
24,Casino.Royale.2006__#01-17-29_01-17-46_label_B1-0-0,3184,5,6.603832064522308e-11,-31.328454971313477,0,0,20,2.8471444646349653e-10
24,Casino.Royale.2006__#01-17-29_01-17-46_label_B1-0-0,3198,19,7.410408398023094e-11,-25.424341201782227,1,1,20,2.8471444646349653e-10
25,Casino.Royale.2006__#01-46-40_01-47-14_label_B6-0-0,3207,3,0.4771862030029297,-3.2210845947265625,0,0,20,0.6001443266868591
25,Casino.Royale.2006__#01-46-40_01-47-14_label_B6-0-0,3212,8,0.5540401339530945,-1.6604034900665283,0,0,20,0.6001443266868591
26,City.Of.Men.2007__#00-51-50_00-53-31_label_B2-0-0,3259,4,0.6385304927825928,5.426717758178711,0,0,20,0.6875180602073669
26,City.Of.Men.2007__#00-51-50_00-53-31_label_B2-0-0,3261,6,3.9586897648824504e-10,-24.26247787475586,0,0,20,0.6875180602073669
27,City.Of.Men.2007__#00-57-37_00-58-27_label_B2-0-0,3411,5,0.09809046238660812,-11.532732009887695,0,0,20,0.4291207194328308
27,City.Of.Men.2007__#00-57-37_00-58-27_label_B2-0-0,3417,11,0.40015801787376404,-1.8282493352890015,0,0,20,0.4291207194328308
28,City.Of.Men.2007__#01-17-27_01-17-59_label_B2-0-0,3487,6,0.14493870735168457,-7.798348903656006,0,0,20,0.19434066116809845
28,City.Of.Men.2007__#01-17-27_01-17-59_label_B2-0-0,3494,13,3.229687592920527e-07,-22.18506622314453,1,1,20,0.19434066116809845
29,City.Of.Men.2007__#01-35-30_01-36-00_label_B2-0-0,3546,17,5.992385698760927e-09,-24.65024757385254,0,0,20,0.06430809944868088
29,City.Of.Men.2007__#01-35-30_01-36-00_label_B2-0-0,3547,18,0.0016394967678934336,-15.746848106384277,0,0,20,0.06430809944868088
30,City.of.God.2002__#00-37-20_00-38-02_label_B5-0-0,3575,1,9.39689992485171e-10,-31.41764259338379,0,0,20,2.723433567553002e-08
30,City.of.God.2002__#00-37-20_00-38-02_label_B5-0-0,3578,4,1.3949417142222753e-11,-32.6587028503418,0,0,20,2.723433567553002e-08
31,City.of.God.2002__#00-40-16_00-41-30_label_B2-0-0,3640,3,0.10156472772359848,-10.504721641540527,0,0,20,0.14273931086063385
31,City.of.God.2002__#00-40-16_00-41-30_label_B2-0-0,3641,4,0.10666774958372116,-9.461925506591797,0,0,20,0.14273931086063385
32,City.of.God.2002__#01-24-10_01-25-10_label_B2-0-0,3764,16,0.007868560962378979,-10.134370803833008,0,0,20,0.050245579332113266
32,City.of.God.2002__#01-24-10_01-25-10_label_B2-0-0,3765,17,0.047779470682144165,-8.324153900146484,0,0,20,0.050245579332113266
33,City.of.God.2002__#01-52-20_01-54-32_label_B2-0-0,3850,12,4.821560360170063e-13,-32.101722717285156,0,0,20,1.0248479611618677e-06
33,City.of.God.2002__#01-52-20_01-54-32_label_B2-0-0,3851,13,8.936717338370315e-11,-27.71906852722168,0,0,20,1.0248479611618677e-06
34,Crank.Dircut.2006__#0-27-42_0-29-01_label_B1-0-0,4047,11,3.471540478586048e-14,-36.645755767822266,0,0,20,1.2649284286680995e-08
34,Crank.Dircut.2006__#0-27-42_0-29-01_label_B1-0-0,4049,13,3.954008561540823e-12,-29.75701332092285,0,0,20,1.2649284286680995e-08
35,Deadpool.2.2018__#0-04-46_0-05-01_label_B2-0-0,4156,2,0.0005648725782521069,-19.63385581970215,0,0,20,0.315771222114563
35,Deadpool.2.2018__#0-04-46_0-05-01_label_B2-0-0,4159,5,0.20914140343666077,-10.539609909057617,0,0,20,0.315771222114563
36,Deadpool.2.2018__#0-50-30_0-51-20_label_B1-0-0,4176,0,1.3886096716930751e-09,-22.8189754486084,0,0,20,5.078318281448446e-06
36,Deadpool.2.2018__#0-50-30_0-51-20_label_B1-0-0,4178,2,8.384030820707267e-07,-19.888914108276367,0,0,20,5.078318281448446e-06
37,Deadpool.2.2018__#01-03-09_01-03-54_label_B4-0-0,4261,10,3.14537595969e-09,-25.655309677124023,0,0,20,6.451329692680474e-09
37,Deadpool.2.2018__#01-03-09_01-03-54_label_B4-0-0,4262,11,2.3754924693975e-09,-26.535329818725586,0,0,20,6.451329692680474e-09
38,Deadpool.2016__#0-18-58_0-19-20_label_B1-0-0,4335,17,0.3412533700466156,-6.864612102508545,0,0,20,0.3740500807762146
38,Deadpool.2016__#0-18-58_0-19-20_label_B1-0-0,4337,19,9.74925029595397e-10,-27.699665069580078,1,1,20,0.3740500807762146
39,Death.Proof.2007__#00-45-05_00-47-36_label_B5-0-0,4352,1,0.004958398640155792,-11.723681449890137,0,0,20,0.08950171619653702
39,Death.Proof.2007__#00-45-05_00-47-36_label_B5-0-0,4358,7,9.857665281742811e-05,-13.034677505493164,0,0,20,0.08950171619653702
40,Death.Proof.2007__#01-40-41_01-42-17_label_B5-B6-0,4577,0,0.00030573675758205354,-25.080230712890625,0,0,20,0.058880530297756195
40,Death.Proof.2007__#01-40-41_01-42-17_label_B5-B6-0,4596,19,0.0398956798017025,-10.828024864196777,0,0,20,0.058880530297756195
41,Desperado.1995__#00-16-48_00-18-52_label_B1-0-0,4722,1,0.0004916757461614907,-19.034223556518555,0,0,20,0.1507461816072464
41,Desperado.1995__#00-16-48_00-18-52_label_B1-0-0,4723,2,0.0019937900360673666,-26.907682418823242,1,1,20,0.1507461816072464
42,Desperado.1995__#00-38-36_00-39-21_label_B1-B2-0,4907,0,2.0699920000311067e-08,-21.099119186401367,0,0,20,8.452089969068766e-05
42,Desperado.1995__#00-38-36_00-39-21_label_B1-B2-0,4915,8,3.883907265844755e-05,-17.305803298950195,0,0,20,8.452089969068766e-05
43,Desperado.1995__#01-14-11_01-17-28_label_B2-G-0,4976,2,0.13757871091365814,-9.367171287536621,0,0,20,0.1646469235420227
43,Desperado.1995__#01-14-11_01-17-28_label_B2-G-0,4986,12,0.033523961901664734,-12.392268180847168,0,0,20,0.1646469235420227
44,Election.2005__#00-47-57_00-50-54_label_B5-0-0,5269,0,2.30122759603546e-06,-21.52920913696289,0,0,20,1.7029617083608173e-05
44,Election.2005__#00-47-57_00-50-54_label_B5-0-0,5282,13,1.0086741752957096e-07,-21.70503044128418,1,1,20,1.7029617083608173e-05
45,Fast.Five.2011__#00-01-41_00-01-57_label_B6-0-0,5540,6,8.629776289126312e-07,-23.26350212097168,1,1,20,0.024044297635555267
45,Fast.Five.2011__#00-01-41_00-01-57_label_B6-0-0,5551,17,9.667662652645959e-07,-18.564884185791016,1,1,20,0.024044297635555267
46,Fast.Five.2011__#00-32-05_00-32-24_label_B1-B2-0,5559,1,0.1777631789445877,-14.01097583770752,0,0,20,0.6640373468399048
46,Fast.Five.2011__#00-32-05_00-32-24_label_B1-B2-0,5571,13,0.4000473916530609,0.5779022574424744,1,1,20,0.6640373468399048
47,Fast.Five.2011__#00-32-56_00-33-26_label_B2-0-0,5589,3,4.48446883183351e-07,-21.099796295166016,0,0,20,1.4562491514880094e-06
47,Fast.Five.2011__#00-32-56_00-33-26_label_B2-0-0,5605,19,4.966692586094723e-07,-18.18781280517578,0,0,20,1.4562491514880094e-06
48,Fast.Five.2011__#01-29-27_01-32-05_label_B1-0-0,5631,0,0.15145210921764374,-10.494839668273926,0,0,20,0.46808233857154846
48,Fast.Five.2011__#01-29-27_01-32-05_label_B1-0-0,5646,15,0.16160428524017334,-12.076189041137695,1,1,20,0.46808233857154846
49,Fast.Furious.2009__#00-21-06_00-21-57_label_B6-B2-0,5868,0,0.5285504460334778,-0.5382099747657776,0,0,20,0.6694760918617249
49,Fast.Furious.2009__#00-21-06_00-21-57_label_B6-B2-0,5879,11,0.5669765472412109,-3.018876314163208,1,1,20,0.6694760918617249
50,Fast.Furious.2009__#00-25-59_00-26-25_label_B1-0-0,5947,3,0.15461468696594238,-5.36438512802124,0,0,20,0.18704771995544434
50,Fast.Furious.2009__#00-25-59_00-26-25_label_B1-0-0,5962,18,0.0003213456948287785,-25.845050811767578,1,1,20,0.18704771995544434
51,Fast.Furious.2009__#00-42-10_00-42-41_label_B6-0-0,5987,4,0.9047959446907043,15.526545524597168,1,1,20,0.9902804493904114
51,Fast.Furious.2009__#00-42-10_00-42-41_label_B6-0-0,5991,8,0.9021838307380676,9.298251152038574,1,1,20,0.9902804493904114
52,Fast.Furious.2009__#01-18-00_01-19-00_label_B2-B6-0,6039,10,9.803271723285434e-07,-16.922964096069336,0,0,20,0.0002572979428805411
52,Fast.Furious.2009__#01-18-00_01-19-00_label_B2-B6-0,6044,15,0.00018159618775825948,-12.7249116897583,0,0,20,0.0002572979428805411
53,Fast.Furious.2009__#01-29-10_01-29-55_label_B2-0-0,6122,3,7.906641599220166e-07,-28.107694625854492,0,0,20,0.3836510181427002
53,Fast.Furious.2009__#01-29-10_01-29-55_label_B2-0-0,6124,5,0.30422908067703247,-10.685654640197754,0,0,20,0.3836510181427002
54,Fast.Furious.6.2013__#00-45-40_00-47-13_label_B2-0-0,6190,4,0.32267671823501587,-1.1121639013290405,0,0,20,0.39056724309921265
54,Fast.Furious.6.2013__#00-45-40_00-47-13_label_B2-0-0,6191,5,0.051987629383802414,-12.796908378601074,0,0,20,0.39056724309921265
55,Fast.Furious.6.2013__#01-03-25_01-04-59_label_B1-0-0,6329,4,1.0026107055693956e-08,-22.90376853942871,0,0,20,3.551676996949027e-08
55,Fast.Furious.6.2013__#01-03-25_01-04-59_label_B1-0-0,6332,7,3.574708237752411e-11,-27.34989356994629,0,0,20,3.551676996949027e-08
56,Fast.Furious.6.2013__#01-38-33_01-39-20_label_B1-0-0,6470,4,2.908825125214065e-10,-28.26336097717285,0,0,20,1.6192724938690617e-09
56,Fast.Furious.6.2013__#01-38-33_01-39-20_label_B1-0-0,6471,5,1.3285860189782284e-09,-29.28717041015625,0,0,20,1.6192724938690617e-09
57,Fury.2014__#00-07-30_00-07-58_label_G-0-0,6536,0,1.3134837899997365e-05,-17.729541778564453,0,0,20,0.20654231309890747
57,Fury.2014__#00-07-30_00-07-58_label_G-0-0,6548,12,0.1529540866613388,-9.873064041137695,0,0,20,0.20654231309890747
58,Fury.2014__#00-39-36_00-40-44_label_B1-B2-0,6592,14,0.06279131770133972,-11.331585884094238,1,1,20,0.1134224534034729
58,Fury.2014__#00-39-36_00-40-44_label_B1-B2-0,6594,16,2.0469731509820122e-07,-18.771974563598633,1,1,20,0.1134224534034729
59,Gladiator.2000__#01-10-27_01-11-59_label_B1-0-0,6686,6,2.6998071746969776e-12,-30.63250160217285,0,0,20,7.444558303149051e-10
59,Gladiator.2000__#01-10-27_01-11-59_label_B1-0-0,6687,7,2.9221327506150085e-13,-33.66142272949219,0,0,20,7.444558303149051e-10
60,God.Bless.America.2011__#00-12-40_00-13-12_label_B2-0-0,6834,16,2.530416579633603e-21,-52.18618392944336,1,1,20,2.0845719059944747e-16
60,God.Bless.America.2011__#00-12-40_00-13-12_label_B2-0-0,6835,17,2.889686969059525e-20,-47.668678283691406,1,1,20,2.0845719059944747e-16
61,God.Bless.America.2011__#00-38-25_00-39-37_label_B2-B5-0,6866,0,6.159624134534358e-13,-40.098323822021484,0,0,20,5.1573289909512265e-12
61,God.Bless.America.2011__#00-38-25_00-39-37_label_B2-B5-0,6868,2,1.2152072967688832e-12,-40.283294677734375,0,0,20,5.1573289909512265e-12
62,God.Bless.America.2011__#01-32-00_01-32-50_label_B2-0-0,6974,0,2.382667389611015e-06,-25.015092849731445,0,0,20,0.002241529757156968
62,God.Bless.America.2011__#01-32-00_01-32-50_label_B2-0-0,6976,2,7.28773811715655e-05,-15.726531982421875,0,0,20,0.002241529757156968
63,GoldenEye.1995__#00-10-00_00-10-40_label_G-0-0,7056,7,0.11523651331663132,-8.226020812988281,0,0,20,0.30618733167648315
63,GoldenEye.1995__#00-10-00_00-10-40_label_G-0-0,7063,14,0.2368442267179489,-3.5640079975128174,0,0,20,0.30618733167648315
64,GoldenEye.1995__#00-24-53_00-25-06_label_B1-0-0,7111,2,0.006649333983659744,-14.18628215789795,0,0,19,0.162229984998703
64,GoldenEye.1995__#00-24-53_00-25-06_label_B1-0-0,7112,3,0.06840457767248154,-7.448056221008301,0,0,19,0.162229984998703
65,GoldenEye.1995__#01-17-05_01-19-57_label_B2-B1-0,7144,16,0.20517562329769135,-13.129297256469727,1,1,20,0.7414597272872925
65,GoldenEye.1995__#01-17-05_01-19-57_label_B2-B1-0,7146,18,0.25347375869750977,-9.653853416442871,0,0,20,0.7414597272872925
66,GoldenEye.1995__#02-02-15_02-02-47_label_B1-0-0,7399,13,0.36997029185295105,-0.8949646949768066,1,1,20,0.372941792011261
66,GoldenEye.1995__#02-02-15_02-02-47_label_B1-0-0,7405,19,0.09854967147111893,-6.1948113441467285,1,1,20,0.372941792011261
67,GoldenEye.1995__#02-03-40_02-04-13_label_G-0-0,7443,9,3.122664127275243e-09,-28.852941513061523,1,1,20,9.153455175692216e-05
67,GoldenEye.1995__#02-03-40_02-04-13_label_G-0-0,7444,10,2.1968306100461632e-05,-19.401493072509766,1,1,20,9.153455175692216e-05
68,Haywire.2011__#00-03-51_00-05-12_label_B1-B2-0,7483,0,0.0017923022387549281,-12.930342674255371,0,0,20,0.00917817372828722
68,Haywire.2011__#00-03-51_00-05-12_label_B1-B2-0,7486,3,7.018745964160189e-05,-14.837196350097656,0,0,20,0.00917817372828722
69,Haywire.2011__#00-16-07_00-16-49_label_B1-0-0,7605,1,0.49028903245925903,-1.653194785118103,0,0,20,0.5872372388839722
69,Haywire.2011__#00-16-07_00-16-49_label_B1-0-0,7606,2,0.45277395844459534,-1.9096378087997437,0,0,20,0.5872372388839722
70,Haywire.2011__#00-39-07_00-41-48_label_B1-B2-0,7667,0,3.752654720301507e-07,-23.96137237548828,0,0,20,2.9150256523280405e-05
70,Haywire.2011__#00-39-07_00-41-48_label_B1-B2-0,7672,5,8.606622827755928e-07,-22.275230407714844,0,0,20,2.9150256523280405e-05
71,Haywire.2011__#01-20-20_01-21-57_label_B1-0-0,7912,4,0.7209180593490601,3.6445984840393066,0,0,20,0.8442689776420593
71,Haywire.2011__#01-20-20_01-21-57_label_B1-0-0,7914,6,0.8019509315490723,7.847161769866943,0,0,20,0.8442689776420593
72,IP.Man.2.2010__#00-07-14_00-09-13_label_B1-0-0,8067,14,4.1532707939495594e-08,-32.57859802246094,0,0,20,6.192090040713083e-06
72,IP.Man.2.2010__#00-07-14_00-09-13_label_B1-0-0,8072,19,1.1491224638504605e-12,-30.459705352783203,0,0,20,6.192090040713083e-06
73,IP.Man.2.2010__#01-35-55_01-39-11_label_B1-0-0,8241,10,0.0020904478151351213,-17.423229217529297,0,0,20,0.2699344754219055
73,IP.Man.2.2010__#01-35-55_01-39-11_label_B1-0-0,8242,11,0.12200826406478882,-13.994989395141602,0,0,20,0.2699344754219055
74,Ip.Man.2008__#00-46-51_00-47-30_label_B1-0-0,8530,5,0.0005322855431586504,-16.792409896850586,0,0,20,0.0032342830672860146
74,Ip.Man.2008__#00-46-51_00-47-30_label_B1-0-0,8534,9,0.00018997503502760082,-19.850475311279297,0,0,20,0.0032342830672860146
75,Ip.Man.2008__#00-48-57_00-50-47_label_B1-0-0,8597,14,0.04796920344233513,-15.000055313110352,0,0,20,0.5907366275787354
75,Ip.Man.2008__#00-48-57_00-50-47_label_B1-0-0,8602,19,0.49720168113708496,-1.3591991662979126,0,0,20,0.5907366275787354
76,Ip.Man.2008__#01-14-31_01-15-24_label_B1-0-0,8750,2,7.259345125021355e-07,-21.36708641052246,0,0,20,0.00033835897920653224
76,Ip.Man.2008__#01-14-31_01-15-24_label_B1-0-0,8751,3,4.875469585385872e-06,-20.991491317749023,0,0,20,0.00033835897920653224
77,Ip.Man.2008__#01-40-37_01-42-07_label_B4-0-0,8837,10,3.177660135023075e-09,-24.87653160095215,1,1,20,2.034215285107166e-08
77,Ip.Man.2008__#01-40-37_01-42-07_label_B4-0-0,8839,12,7.540130846084292e-12,-36.33573913574219,1,1,20,2.034215285107166e-08
78,Ip.Man.3.2015__#00-17-51_00-18-51_label_B1-0-0,8977,15,2.8032370736198568e-14,-46.54867172241211,0,0,20,5.166005817569541e-11
78,Ip.Man.3.2015__#00-17-51_00-18-51_label_B1-0-0,8978,16,5.115688688633879e-13,-40.20548629760742,0,0,20,5.166005817569541e-11
79,Ip.Man.3.2015__#00-44-45_00-45-08_label_B1-0-0,9069,17,0.0003036667185369879,-19.4725399017334,1,1,20,0.41289255023002625
79,Ip.Man.3.2015__#00-44-45_00-45-08_label_B1-0-0,9070,18,0.39634785056114197,-9.35038948059082,1,1,20,0.41289255023002625
80,Ip.Man.3.2015__#00-46-08_00-54-20_label_B1-0-0,9102,16,0.014479140751063824,-18.775562286376953,0,0,20,0.14291204512119293
80,Ip.Man.3.2015__#00-46-08_00-54-20_label_B1-0-0,9105,19,0.011076944880187511,-15.18104076385498,0,0,20,0.14291204512119293
81,Jason.Bourne.2016__#0-17-25_0-18-53_label_B4-0-0,9828,4,0.09881842881441116,-9.002181053161621,0,0,20,0.11679762601852417
81,Jason.Bourne.2016__#0-17-25_0-18-53_label_B4-0-0,9834,10,1.63211407198105e-05,-17.361650466918945,1,1,20,0.11679762601852417
82,Jason.Bourne.2016__#0-29-48_0-30-29_label_B4-0-0,9962,6,0.008683412335813046,-20.535078048706055,0,0,20,0.15507397055625916
82,Jason.Bourne.2016__#0-29-48_0-30-29_label_B4-0-0,9969,13,0.0008630683878436685,-20.79743003845215,1,1,20,0.15507397055625916
83,Jason.Bourne.2016__#0-50-20_0-50-30_label_G-0-0,10023,6,0.010054145008325577,-23.33193016052246,0,0,15,0.023285621777176857
83,Jason.Bourne.2016__#0-50-20_0-50-30_label_G-0-0,10027,10,0.02200414054095745,-9.174668312072754,0,0,15,0.023285621777176857
84,Kill.Bill.Vol.1.2003__#01-17-20_01-20-20_label_B1-0-0,10040,8,0.4642600119113922,-0.20934028923511505,0,0,20,0.5019034743309021
84,Kill.Bill.Vol.1.2003__#01-17-20_01-20-20_label_B1-0-0,10051,19,0.4129956364631653,2.540165424346924,0,0,20,0.5019034743309021
85,Kill.Bill.Vol.1.2003__#01-21-39_01-26-55_label_B1-0-0,10314,12,0.2788328230381012,-6.452881813049316,0,0,20,0.4927413761615753
85,Kill.Bill.Vol.1.2003__#01-21-39_01-26-55_label_B1-0-0,10316,14,5.974205130598875e-09,-25.319618225097656,0,0,20,0.4927413761615753
86,Kill.Bill.Vol.1.2003__#01-26-56_01-28-18_label_B1-0-0,10782,6,2.1749733958298378e-10,-26.924901962280273,0,0,20,3.246795055034113e-09
86,Kill.Bill.Vol.1.2003__#01-26-56_01-28-18_label_B1-0-0,10783,7,1.0851767262565204e-09,-23.592609405517578,0,0,20,3.246795055034113e-09
87,Kill.Bill.Vol.2.2004__#0-25-20_0-26-20_label_B2-0-0,10907,8,0.40371862053871155,-2.312023401260376,0,0,20,0.49454402923583984
87,Kill.Bill.Vol.2.2004__#0-25-20_0-26-20_label_B2-0-0,10908,9,0.4619235098361969,-4.15480899810791,0,0,20,0.49454402923583984
88,Kingsman.The.Golden.Circle.2017__#00-35-55_00-36-35_label_B1-0-0,10994,5,1.7660308770928168e-08,-21.913496017456055,0,0,20,4.378561158091543e-08
88,Kingsman.The.Golden.Circle.2017__#00-35-55_00-36-35_label_B1-0-0,10995,6,2.238940410848045e-08,-24.117652893066406,0,0,20,4.378561158091543e-08
89,Kingsman.The.Golden.Circle.2017__#00-41-22_00-41-32_label_B2-0-0,11052,3,0.21869292855262756,-4.474073886871338,0,0,15,0.5932512283325195
89,Kingsman.The.Golden.Circle.2017__#00-41-22_00-41-32_label_B2-0-0,11054,5,0.5786758661270142,0.5760610103607178,0,0,15,0.5932512283325195
90,Kingsman.The.Secret.Service.2014__#00-22-10_00-23-10_label_B2-0-0,11081,17,1.29732380974372e-18,-45.08469772338867,0,0,20,4.8897538307886984e-14
90,Kingsman.The.Secret.Service.2014__#00-22-10_00-23-10_label_B2-0-0,11082,18,8.43563415599052e-15,-35.9876708984375,0,0,20,4.8897538307886984e-14
91,Kingsman.The.Secret.Service.2014__#01-43-40_01-44-50_label_B2-G-0,11158,4,3.446766427828152e-08,-21.140979766845703,0,0,20,0.00016916355525609106
91,Kingsman.The.Secret.Service.2014__#01-43-40_01-44-50_label_B2-G-0,11162,8,3.637102054199204e-06,-17.424514770507812,0,0,20,0.00016916355525609106
