vid_idx,vid_name,global_idx,local_idx_in_prefix,prob,logit,gt_label,is_error,prefix_len,threshold
6,Arrest039_x264_i3d,1302,2,6.204183833347088e-10,-23.26007652282715,0,0,30,1.0683194329175194e-09
6,Arrest039_x264_i3d,1322,22,7.836346016532048e-10,-23.64179039001465,0,0,30,1.0683194329175194e-09
6,Arrest039_x264_i3d,1323,23,9.411961210403774e-10,-23.629806518554688,0,0,30,1.0683194329175194e-09
7,Arson007_x264_i3d,2295,5,1.339424443358439e-06,-14.04917049407959,0,0,30,1.5147982139751548e-06
7,Arson007_x264_i3d,2304,14,1.5069697383296443e-06,-13.985147476196289,0,0,30,1.5147982139751548e-06
7,Arson007_x264_i3d,2308,18,1.2635977100217133e-06,-14.050724983215332,0,0,30,1.5147982139751548e-06
8,Arson009_x264_i3d,2683,2,1.4567136531695724e-05,-12.70677661895752,0,0,30,6.815577944507822e-05
8,Arson009_x264_i3d,2688,7,2.770750506897457e-05,-13.288084983825684,0,0,30,6.815577944507822e-05
8,Arson009_x264_i3d,2696,15,2.6968258680426516e-05,-11.548468589782715,1,1,30,6.815577944507822e-05
9,Arson010_x264_i3d,2737,9,3.88722654065532e-09,-22.02943992614746,0,0,30,1.7700058307923427e-08
9,Arson010_x264_i3d,2738,10,1.5086136784248083e-08,-20.65866470336914,0,0,30,1.7700058307923427e-08
9,Arson010_x264_i3d,2739,11,1.5168707179213925e-08,-20.560270309448242,0,0,30,1.7700058307923427e-08
10,Arson011_x264_i3d,2926,0,8.024331776823601e-08,-17.031051635742188,0,0,30,2.3141687677252776e-07
10,Arson011_x264_i3d,2953,27,5.0102642035199096e-08,-17.59699821472168,0,0,30,2.3141687677252776e-07
10,Arson011_x264_i3d,2954,28,6.858447676449941e-08,-17.293716430664062,0,0,30,2.3141687677252776e-07
11,Arson016_x264_i3d,3027,21,4.575356433633715e-05,-12.937291145324707,0,0,30,4.788292062585242e-05
11,Arson016_x264_i3d,3030,24,2.736347414611373e-05,-11.678133010864258,0,0,30,4.788292062585242e-05
11,Arson016_x264_i3d,3035,29,2.970359673781786e-05,-11.93713665008545,0,0,30,4.788292062585242e-05
12,Arson018_x264_i3d,3131,12,1.3497381587512791e-05,-11.869302749633789,0,0,30,1.9559889551601373e-05
12,Arson018_x264_i3d,3144,25,1.8930897567770444e-05,-11.473367691040039,1,1,30,1.9559889551601373e-05
12,Arson018_x264_i3d,3148,29,5.971886366751278e-06,-12.712801933288574,1,1,30,1.9559889551601373e-05
13,Arson022_x264_i3d,3172,0,4.279575875898445e-07,-16.05252456665039,0,0,30,5.197982204663276e-07
13,Arson022_x264_i3d,3179,7,3.826147008112457e-07,-15.987434387207031,0,0,30,5.197982204663276e-07
13,Arson022_x264_i3d,3180,8,2.637726197463053e-07,-16.268795013427734,0,0,30,5.197982204663276e-07
14,Arson035_x264_i3d,3727,15,6.372290783929202e-08,-16.613746643066406,0,0,30,8.041007504289155e-08
14,Arson035_x264_i3d,3728,16,2.315631020266551e-09,-19.985748291015625,0,0,30,8.041007504289155e-08
14,Arson035_x264_i3d,3729,17,7.621369491062069e-08,-17.91511344909668,0,0,30,8.041007504289155e-08
15,Arson041_x264_i3d,3825,23,1.630864426260814e-05,-12.310378074645996,0,0,30,1.699584572634194e-05
15,Arson041_x264_i3d,3828,26,1.6341165974154137e-05,-12.12419605255127,0,0,30,1.699584572634194e-05
15,Arson041_x264_i3d,3831,29,1.576473005115986e-05,-12.892044067382812,0,0,30,1.699584572634194e-05
16,Assault006_x264_i3d,4038,1,4.159468147690859e-08,-18.47641944885254,0,0,30,2.4285898234666092e-06
16,Assault006_x264_i3d,4039,2,5.335551733764987e-08,-18.377378463745117,0,0,30,2.4285898234666092e-06
16,Assault006_x264_i3d,4065,28,2.574070094851777e-07,-16.936418533325195,0,0,30,2.4285898234666092e-06
17,Assault010_x264_i3d,4565,22,1.6735226537889503e-08,-19.4731388092041,0,0,30,1.8924893652183528e-08
17,Assault010_x264_i3d,4571,28,4.6707735457118815e-09,-19.855510711669922,0,0,30,1.8924893652183528e-08
17,Assault010_x264_i3d,4572,29,1.575596719760597e-08,-19.57257652282715,0,0,30,1.8924893652183528e-08
18,Assault011_x264_i3d,5574,19,1.0777727599275977e-09,-21.3126277923584,0,0,30,6.697733478944201e-09
18,Assault011_x264_i3d,5575,20,3.1817521950472383e-09,-20.719099044799805,0,0,30,6.697733478944201e-09
18,Assault011_x264_i3d,5581,26,1.9200236955896344e-09,-20.79298210144043,1,1,30,6.697733478944201e-09
19,Burglary005_x264_i3d,5698,0,6.7740766098722816e-06,-12.452776908874512,0,0,30,0.0009446428157389164
19,Burglary005_x264_i3d,5699,1,2.7928499548579566e-05,-12.10684871673584,0,0,30,0.0009446428157389164
19,Burglary005_x264_i3d,5701,3,0.0006133864517323673,-11.289131164550781,0,0,30,0.0009446428157389164
20,Burglary017_x264_i3d,6184,2,7.444424409186468e-05,-10.094534873962402,0,0,30,7.82374117989093e-05
20,Burglary017_x264_i3d,6198,16,4.502092633629218e-05,-11.361750602722168,1,1,30,7.82374117989093e-05
20,Burglary017_x264_i3d,6200,18,1.8003780496655963e-05,-12.269856452941895,1,1,30,7.82374117989093e-05
21,Burglary018_x264_i3d,6324,9,2.6874911895902187e-07,-16.239553451538086,0,0,30,3.951154212700203e-07
21,Burglary018_x264_i3d,6336,21,2.8523376727207506e-07,-16.45331382751465,0,0,30,3.951154212700203e-07
21,Burglary018_x264_i3d,6337,22,3.530004448748514e-07,-16.316978454589844,0,0,30,3.951154212700203e-07
22,Burglary021_x264_i3d,6386,0,9.094436848045007e-08,-19.423664093017578,0,0,30,2.709170757952961e-06
22,Burglary021_x264_i3d,6387,1,3.318914991723432e-07,-16.88848304748535,0,0,30,2.709170757952961e-06
22,Burglary021_x264_i3d,6406,20,2.1199905404500896e-06,-15.159698486328125,0,0,30,2.709170757952961e-06
23,Burglary024_x264_i3d,6493,10,5.552415416332224e-09,-21.08225440979004,1,1,30,9.346813101274165e-09
23,Burglary024_x264_i3d,6496,13,7.50065876076178e-09,-21.409210205078125,1,1,30,9.346813101274165e-09
23,Burglary024_x264_i3d,6498,15,6.779908634513276e-09,-20.866430282592773,1,1,30,9.346813101274165e-09
24,Burglary032_x264_i3d,6710,1,7.091461640129637e-09,-19.223203659057617,0,0,30,9.840531056681812e-09
24,Burglary032_x264_i3d,6735,26,9.223372288147402e-09,-18.79589080810547,0,0,30,9.840531056681812e-09
24,Burglary032_x264_i3d,6738,29,8.921056782185133e-09,-18.740798950195312,0,0,30,9.840531056681812e-09
25,Burglary033_x264_i3d,7707,10,1.8386559531791136e-05,-12.24789047241211,1,1,30,2.384494655416347e-05
25,Burglary033_x264_i3d,7708,11,1.8362939954386093e-05,-12.615923881530762,1,1,30,2.384494655416347e-05
25,Burglary033_x264_i3d,7725,28,2.3411887013935484e-05,-11.532140731811523,0,0,30,2.384494655416347e-05
26,Burglary035_x264_i3d,7783,7,1.497762625035648e-08,-18.410888671875,1,1,30,1.6262324820104368e-08
26,Burglary035_x264_i3d,7784,8,1.559407536433355e-08,-18.241670608520508,1,1,30,1.6262324820104368e-08
26,Burglary035_x264_i3d,7802,26,1.2372727731246869e-08,-18.6640682220459,1,1,30,1.6262324820104368e-08
27,Burglary037_x264_i3d,8032,2,1.1664378796183428e-08,-19.538700103759766,0,0,30,1.289610818133724e-08
27,Burglary037_x264_i3d,8036,6,1.2271494931326288e-08,-19.290761947631836,0,0,30,1.289610818133724e-08
27,Burglary037_x264_i3d,8039,9,9.787080479384258e-09,-19.412185668945312,0,0,30,1.289610818133724e-08
28,Burglary061_x264_i3d,8152,2,1.1691674295377652e-08,-19.897586822509766,0,0,30,1.4973572604048968e-08
28,Burglary061_x264_i3d,8153,3,1.3950868904544222e-08,-19.684396743774414,0,0,30,1.4973572604048968e-08
28,Burglary061_x264_i3d,8169,19,1.4798009040362103e-08,-20.241254806518555,0,0,30,1.4973572604048968e-08
29,Burglary076_x264_i3d,8712,0,1.3135201015757048e-07,-16.92397117614746,0,0,30,1.488170227048613e-07
29,Burglary076_x264_i3d,8714,2,1.205866766440522e-07,-17.000226974487305,0,0,30,1.488170227048613e-07
29,Burglary076_x264_i3d,8717,5,1.3577394497588102e-07,-16.864891052246094,0,0,30,1.488170227048613e-07
30,Burglary079_x264_i3d,9521,1,1.915747560587988e-10,-23.400236129760742,0,0,30,3.135880444204986e-10
30,Burglary079_x264_i3d,9535,15,2.736875726050414e-10,-22.878406524658203,0,0,30,3.135880444204986e-10
30,Burglary079_x264_i3d,9547,27,3.0748145696257723e-10,-22.858510971069336,0,0,30,3.135880444204986e-10
31,Burglary092_x264_i3d,10450,1,9.894245067698648e-08,-17.19305992126465,0,0,30,1.4599407904825057e-07
31,Burglary092_x264_i3d,10469,20,4.485661619924031e-08,-20.847135543823242,1,1,30,1.4599407904825057e-07
31,Burglary092_x264_i3d,10470,21,2.984599234423513e-08,-20.659109115600586,1,1,30,1.4599407904825057e-07
32,Explosion002_x264_i3d,10503,14,2.1548348740907386e-06,-13.098002433776855,0,0,30,2.5302701942564454e-06
32,Explosion002_x264_i3d,10504,15,2.046771214736509e-06,-13.138490676879883,0,0,30,2.5302701942564454e-06
32,Explosion002_x264_i3d,10511,22,9.860608543021954e-07,-14.836459159851074,0,0,30,2.5302701942564454e-06
33,Explosion004_x264_i3d,10757,17,8.205122803417453e-09,-20.123136520385742,0,0,30,1.8378571553512302e-08
33,Explosion004_x264_i3d,10758,18,1.4499865308437165e-08,-19.26102638244629,0,0,30,1.8378571553512302e-08
33,Explosion004_x264_i3d,10768,28,1.7286332365529233e-08,-18.33258819580078,0,0,30,1.8378571553512302e-08
34,Explosion007_x264_i3d,10878,19,3.0496431691062753e-07,-16.113262176513672,0,0,30,6.356294761644676e-07
34,Explosion007_x264_i3d,10879,20,5.580531592386251e-07,-15.871075630187988,0,0,30,6.356294761644676e-07
34,Explosion007_x264_i3d,10888,29,5.792231831946992e-07,-15.64420223236084,0,0,30,6.356294761644676e-07
35,Explosion008_x264_i3d,11878,0,1.8706700632975526e-09,-20.775806427001953,0,0,30,2.5539914627614735e-09
35,Explosion008_x264_i3d,11879,1,1.9239982940177924e-09,-20.65771484375,0,0,30,2.5539914627614735e-09
35,Explosion008_x264_i3d,11907,29,2.4238016038680144e-09,-20.179431915283203,0,0,30,2.5539914627614735e-09
36,Explosion010_x264_i3d,11992,4,1.6860793721207301e-06,-13.43872356414795,0,0,30,2.6920908567262813e-05
36,Explosion010_x264_i3d,11993,5,1.7263264453504235e-06,-13.4132661819458,0,0,30,2.6920908567262813e-05
36,Explosion010_x264_i3d,11994,6,6.9023794821987394e-06,-12.418822288513184,0,0,30,2.6920908567262813e-05
37,Explosion011_x264_i3d,12147,2,1.1147117673360185e-09,-21.172019958496094,0,0,30,1.2365798385260973e-09
37,Explosion011_x264_i3d,12149,4,7.423928694016979e-10,-21.19376564025879,0,0,30,1.2365798385260973e-09
37,Explosion011_x264_i3d,12151,6,1.0692932095324181e-09,-21.504459381103516,0,0,30,1.2365798385260973e-09
38,Explosion013_x264_i3d,12250,6,1.2300945684273756e-07,-16.642087936401367,0,0,30,1.2838621898936253e-07
38,Explosion013_x264_i3d,12251,7,1.147246777577493e-07,-16.4260196685791,0,0,30,1.2838621898936253e-07
38,Explosion013_x264_i3d,12258,14,9.49441769648729e-08,-16.819324493408203,0,0,30,1.2838621898936253e-07
39,Explosion016_x264_i3d,12457,5,7.862442430450756e-07,-14.295132637023926,0,0,30,9.113889518630458e-07
39,Explosion016_x264_i3d,12458,6,6.499216169686406e-07,-14.443991661071777,0,0,30,9.113889518630458e-07
39,Explosion016_x264_i3d,12463,11,8.339240480381704e-07,-14.129874229431152,1,1,30,9.113889518630458e-07
40,Explosion017_x264_i3d,12532,19,4.503008810274878e-08,-19.54087257385254,0,0,30,8.392061090489733e-08
40,Explosion017_x264_i3d,12534,21,8.007324225900447e-08,-17.68144989013672,0,0,30,8.392061090489733e-08
40,Explosion017_x264_i3d,12537,24,4.833647082591597e-08,-18.21741485595703,0,0,30,8.392061090489733e-08
41,Explosion020_x264_i3d,12618,2,2.258434960822342e-06,-14.264841079711914,0,0,30,4.8935958147922065e-06
41,Explosion020_x264_i3d,12623,7,7.287448511306138e-07,-15.418232917785645,1,1,30,4.8935958147922065e-06
41,Explosion020_x264_i3d,12624,8,5.145747081769514e-07,-15.745002746582031,1,1,30,4.8935958147922065e-06
42,Explosion021_x264_i3d,12702,5,1.1962237067564274e-06,-17.557159423828125,0,0,30,1.2953807981830323e-06
42,Explosion021_x264_i3d,12706,9,1.1495338867462124e-06,-18.279132843017578,1,1,30,1.2953807981830323e-06
42,Explosion021_x264_i3d,12723,26,5.101431952425628e-07,-15.640698432922363,0,0,30,1.2953807981830323e-06
43,Explosion022_x264_i3d,12746,0,1.9675333362556557e-07,-17.65329360961914,0,0,30,1.0561896033323137e-06
43,Explosion022_x264_i3d,12760,14,9.488578029959172e-07,-15.86389446258545,0,0,30,1.0561896033323137e-06
43,Explosion022_x264_i3d,12764,18,7.447277425853827e-07,-15.488543510437012,0,0,30,1.0561896033323137e-06
44,Explosion025_x264_i3d,12972,1,9.126988516072743e-07,-15.000433921813965,0,0,30,9.169797863251006e-07
44,Explosion025_x264_i3d,12975,4,8.579792734053626e-07,-14.885879516601562,0,0,30,9.169797863251006e-07
44,Explosion025_x264_i3d,12985,14,9.134802212429349e-07,-14.927729606628418,0,0,30,9.169797863251006e-07
45,Explosion027_x264_i3d,13003,0,4.050401791744207e-09,-21.657058715820312,0,0,30,2.272047083806683e-08
45,Explosion027_x264_i3d,13005,2,1.9073644885736485e-09,-22.384504318237305,0,0,30,2.272047083806683e-08
45,Explosion027_x264_i3d,13008,5,1.4338233711441717e-08,-19.045339584350586,0,0,30,2.272047083806683e-08
46,Explosion028_x264_i3d,13052,0,1.0718934767561805e-10,-23.61670684814453,0,0,30,1.0764077129632454e-10
46,Explosion028_x264_i3d,13061,9,9.936420436451598e-11,-23.801517486572266,0,0,30,1.0764077129632454e-10
46,Explosion028_x264_i3d,13068,16,9.474523249286548e-11,-24.090530395507812,0,0,30,1.0764077129632454e-10
47,Explosion029_x264_i3d,13166,7,4.136825282330392e-06,-12.863174438476562,0,0,30,7.048005500109866e-06
47,Explosion029_x264_i3d,13167,8,5.551842605200363e-06,-12.750202178955078,0,0,30,7.048005500109866e-06
47,Explosion029_x264_i3d,13168,9,6.3802581280469894e-06,-12.388312339782715,0,0,30,7.048005500109866e-06
48,Explosion033_x264_i3d,13314,4,7.918724804767407e-07,-14.752496719360352,0,0,30,1.110598532250151e-06
48,Explosion033_x264_i3d,13315,5,7.008215447967814e-07,-14.968228340148926,0,0,30,1.110598532250151e-06
48,Explosion033_x264_i3d,13316,6,1.0081573691422818e-06,-14.797896385192871,0,0,30,1.110598532250151e-06
49,Explosion035_x264_i3d,13508,0,5.430884542079184e-08,-20.4719181060791,0,0,30,4.073232560131146e-07
49,Explosion035_x264_i3d,13518,10,3.94647940993309e-07,-19.24942970275879,0,0,30,4.073232560131146e-07
49,Explosion035_x264_i3d,13519,11,3.029238939689094e-07,-19.447500228881836,0,0,30,4.073232560131146e-07
50,Explosion036_x264_i3d,13689,1,8.825765007713926e-09,-19.44234275817871,0,0,30,3.894163214113178e-08
50,Explosion036_x264_i3d,13697,9,2.2140760336242238e-08,-18.05198097229004,0,0,30,3.894163214113178e-08
50,Explosion036_x264_i3d,13700,12,2.796107345659493e-08,-18.687883377075195,0,0,30,3.894163214113178e-08
51,Explosion039_x264_i3d,14024,3,3.521059485644962e-11,-24.924657821655273,1,1,30,6.671615437880973e-08
51,Explosion039_x264_i3d,14025,4,2.591295789056147e-10,-23.1418514251709,1,1,30,6.671615437880973e-08
51,Explosion039_x264_i3d,14027,6,6.8640981787382316e-09,-20.4619197845459,1,1,30,6.671615437880973e-08
52,Explosion043_x264_i3d,14086,2,1.2256456294323925e-08,-18.75711441040039,0,0,30,1.2458354348154899e-08
52,Explosion043_x264_i3d,14111,27,1.1630469032297697e-08,-19.429981231689453,0,0,30,1.2458354348154899e-08
52,Explosion043_x264_i3d,14112,28,6.3190968013771e-09,-19.879152297973633,0,0,30,1.2458354348154899e-08
53,Fighting003_x264_i3d,14571,9,4.764892480579874e-08,-18.740131378173828,0,0,30,7.126452317152143e-08
53,Fighting003_x264_i3d,14572,10,3.334615783501249e-08,-18.41188621520996,0,0,30,7.126452317152143e-08
53,Fighting003_x264_i3d,14578,16,3.153844119196947e-08,-18.541593551635742,0,0,30,7.126452317152143e-08
54,Fighting018_x264_i3d,14760,4,4.501893272390589e-05,-11.442672729492188,0,0,30,0.00020265729108359665
54,Fighting018_x264_i3d,14761,5,2.5431887479498982e-05,-11.465197563171387,1,1,30,0.00020265729108359665
54,Fighting018_x264_i3d,14778,22,7.148796612455044e-06,-13.343836784362793,1,1,30,0.00020265729108359665
55,Fighting033_x264_i3d,14861,18,2.751090448782634e-07,-17.701923370361328,0,0,30,7.702311108914728e-07
55,Fighting033_x264_i3d,14862,19,6.456193091253226e-07,-16.096994400024414,0,0,30,7.702311108914728e-07
55,Fighting033_x264_i3d,14863,20,2.598108608253824e-07,-16.775283813476562,0,0,30,7.702311108914728e-07
56,Fighting042_x264_i3d,14921,8,1.7534632661408978e-06,-15.010080337524414,0,0,30,2.5321785415144404e-06
56,Fighting042_x264_i3d,14922,9,7.865045148491845e-08,-16.743274688720703,0,0,30,2.5321785415144404e-06
56,Fighting042_x264_i3d,14925,12,4.966804567629879e-07,-16.196170806884766,0,0,30,2.5321785415144404e-06
57,Fighting047_x264_i3d,15053,0,1.0655598625675111e-09,-22.252525329589844,0,0,30,4.2062208649440436e-07
57,Fighting047_x264_i3d,15054,1,7.700001747323881e-10,-22.48410987854004,0,0,30,4.2062208649440436e-07
57,Fighting047_x264_i3d,15055,2,3.3161207113607816e-09,-20.325183868408203,0,0,30,4.2062208649440436e-07
58,RoadAccidents001_x264_i3d,15354,22,5.83062899295328e-07,-15.08188533782959,0,0,30,9.93394337456266e-07
58,RoadAccidents001_x264_i3d,15356,24,1.2658279047172982e-07,-16.49916648864746,0,0,30,9.93394337456266e-07
58,RoadAccidents001_x264_i3d,15357,25,9.665128573033144e-07,-14.3153715133667,0,0,30,9.93394337456266e-07
59,RoadAccidents002_x264_i3d,15426,8,2.8125923812183373e-09,-21.23615074157715,0,0,22,2.851979541418359e-09
59,RoadAccidents002_x264_i3d,15427,9,1.2639486124399468e-09,-21.349151611328125,0,0,22,2.851979541418359e-09
59,RoadAccidents002_x264_i3d,15430,12,2.570522683598142e-09,-20.117725372314453,0,0,22,2.851979541418359e-09
60,RoadAccidents004_x264_i3d,15452,12,2.46459919139852e-09,-20.363956451416016,0,0,25,3.3660276788083365e-09
60,RoadAccidents004_x264_i3d,15463,23,3.322010000417208e-09,-20.364530563354492,0,0,25,3.3660276788083365e-09
60,RoadAccidents004_x264_i3d,15464,24,5.910534284225832e-10,-21.849210739135742,0,0,25,3.3660276788083365e-09
61,RoadAccidents009_x264_i3d,15467,2,8.361042413973507e-10,-22.197120666503906,0,0,30,1.0795065952251548e-09
61,RoadAccidents009_x264_i3d,15469,4,5.254368606877335e-10,-22.290739059448242,0,0,30,1.0795065952251548e-09
61,RoadAccidents009_x264_i3d,15490,25,3.916253710212203e-10,-22.25965118408203,0,0,30,1.0795065952251548e-09
62,RoadAccidents010_x264_i3d,15524,1,7.52370166168248e-09,-19.304718017578125,0,0,30,1.4061900088790935e-08
62,RoadAccidents010_x264_i3d,15527,4,1.330090260154293e-08,-18.612028121948242,0,0,30,1.4061900088790935e-08
62,RoadAccidents010_x264_i3d,15528,5,1.1004934741265515e-08,-19.037498474121094,0,0,30,1.4061900088790935e-08
63,RoadAccidents011_x264_i3d,15557,1,5.21747223203306e-09,-19.669836044311523,0,0,30,6.5790723979830545e-09
63,RoadAccidents011_x264_i3d,15558,2,5.136264302763038e-09,-20.65118980407715,0,0,30,6.5790723979830545e-09
63,RoadAccidents011_x264_i3d,15559,3,2.402646526178387e-09,-20.680387496948242,0,0,30,6.5790723979830545e-09
64,RoadAccidents012_x264_i3d,15716,25,1.2635209323264007e-08,-18.784109115600586,0,0,30,1.9082284197224908e-08
64,RoadAccidents012_x264_i3d,15717,26,1.5935643915554465e-08,-19.09286880493164,0,0,30,1.9082284197224908e-08
64,RoadAccidents012_x264_i3d,15720,29,7.911093113932566e-09,-19.33893394470215,0,0,30,1.9082284197224908e-08
65,RoadAccidents016_x264_i3d,15737,16,1.1714803349605063e-08,-19.142080307006836,0,0,30,1.8852272631875167e-08
65,RoadAccidents016_x264_i3d,15738,17,9.43349220960954e-09,-18.846277236938477,0,0,30,1.8852272631875167e-08
65,RoadAccidents016_x264_i3d,15746,25,1.6948566994301473e-08,-18.803735733032227,0,0,30,1.8852272631875167e-08
66,RoadAccidents017_x264_i3d,15860,2,8.163207212419366e-07,-16.212766647338867,0,0,16,1.2565843690026668e-06
66,RoadAccidents017_x264_i3d,15873,15,9.73457986219728e-07,-16.642189025878906,0,0,16,1.2565843690026668e-06
67,RoadAccidents019_x264_i3d,15892,18,1.0591103549728587e-09,-22.359058380126953,0,0,30,1.6761981802559944e-09
67,RoadAccidents019_x264_i3d,15893,19,9.340734852258947e-10,-21.887338638305664,0,0,30,1.6761981802559944e-09
67,RoadAccidents019_x264_i3d,15895,21,1.1738343630440795e-09,-21.495271682739258,0,0,30,1.6761981802559944e-09
68,RoadAccidents020_x264_i3d,15978,21,1.6440200312217712e-09,-21.41908073425293,0,0,30,5.673769010172691e-09
68,RoadAccidents020_x264_i3d,15979,22,2.662037479339574e-09,-21.971250534057617,0,0,30,5.673769010172691e-09
68,RoadAccidents020_x264_i3d,15980,23,5.660032442733609e-09,-19.984569549560547,0,0,30,5.673769010172691e-09
69,RoadAccidents021_x264_i3d,16073,5,1.770536215417451e-07,-16.372228622436523,1,1,10,2.830125254149607e-07
70,RoadAccidents022_x264_i3d,16078,0,1.2013208205985393e-09,-22.383100509643555,0,0,30,2.4075372806464657e-09
70,RoadAccidents022_x264_i3d,16099,21,5.321527107859936e-10,-22.164443969726562,0,0,30,2.4075372806464657e-09
70,RoadAccidents022_x264_i3d,16101,23,1.8866790352234375e-09,-22.06005859375,0,0,30,2.4075372806464657e-09
71,RoadAccidents121_x264_i3d,16126,3,9.888980301298034e-09,-18.94233512878418,0,0,30,1.774700031376142e-08
71,RoadAccidents121_x264_i3d,16135,12,3.0328330957729577e-09,-20.207406997680664,0,0,30,1.774700031376142e-08
71,RoadAccidents121_x264_i3d,16136,13,3.9414049801678175e-09,-19.849699020385742,0,0,30,1.774700031376142e-08
72,RoadAccidents122_x264_i3d,16261,23,7.115847022731714e-09,-20.154144287109375,0,0,30,1.9081308977320077e-08
72,RoadAccidents122_x264_i3d,16262,24,1.028507945477486e-08,-19.91072654724121,0,0,30,1.9081308977320077e-08
72,RoadAccidents122_x264_i3d,16263,25,1.3021554501335686e-08,-19.639142990112305,0,0,30,1.9081308977320077e-08
73,RoadAccidents123_x264_i3d,16300,21,2.342260385646e-09,-20.562335968017578,0,0,30,2.625776041043082e-09
73,RoadAccidents123_x264_i3d,16301,22,1.5176881973388845e-09,-20.777143478393555,0,0,30,2.625776041043082e-09
73,RoadAccidents123_x264_i3d,16303,24,2.1028687680058056e-09,-21.25017738342285,0,0,30,2.625776041043082e-09
74,RoadAccidents124_x264_i3d,16342,0,1.2591779352533194e-07,-17.663339614868164,0,0,30,2.056516450466006e-07
74,RoadAccidents124_x264_i3d,16370,28,1.1156346602092526e-07,-17.292041778564453,0,0,30,2.056516450466006e-07
74,RoadAccidents124_x264_i3d,16371,29,7.967426540744782e-08,-19.085491180419922,0,0,30,2.056516450466006e-07
75,RoadAccidents125_x264_i3d,16440,4,2.291713663282735e-08,-19.55197525024414,0,0,30,1.008085206422038e-07
75,RoadAccidents125_x264_i3d,16441,5,1.4307665274770898e-08,-20.14873695373535,0,0,30,1.008085206422038e-07
75,RoadAccidents125_x264_i3d,16458,22,7.270937629755281e-08,-19.403188705444336,0,0,30,1.008085206422038e-07
76,RoadAccidents127_x264_i3d,16547,0,4.5941835224994065e-08,-17.49884033203125,0,0,30,4.631663585996648e-08
76,RoadAccidents127_x264_i3d,16553,6,2.7399705615493986e-08,-19.521501541137695,0,0,30,4.631663585996648e-08
76,RoadAccidents127_x264_i3d,16554,7,7.712070093646162e-09,-19.776012420654297,0,0,30,4.631663585996648e-08
77,RoadAccidents128_x264_i3d,16731,22,1.599816386033126e-07,-17.263933181762695,0,0,30,2.807027499329706e-07
77,RoadAccidents128_x264_i3d,16732,23,1.7138559371687734e-07,-17.270780563354492,0,0,30,2.807027499329706e-07
77,RoadAccidents128_x264_i3d,16734,25,2.282030635569754e-07,-16.981550216674805,0,0,30,2.807027499329706e-07
78,RoadAccidents131_x264_i3d,16748,3,8.499144428242289e-07,-15.440689086914062,0,0,30,1.4981460481067188e-06
78,RoadAccidents131_x264_i3d,16749,4,3.468170177711727e-07,-15.834749221801758,0,0,30,1.4981460481067188e-06
78,RoadAccidents131_x264_i3d,16750,5,5.5739775461916e-07,-15.512887954711914,0,0,30,1.4981460481067188e-06
79,RoadAccidents132_x264_i3d,16863,22,7.530024603852326e-09,-18.909879684448242,0,0,30,7.62991181346706e-09
79,RoadAccidents132_x264_i3d,16865,24,7.262904944127513e-09,-19.121267318725586,0,0,30,7.62991181346706e-09
79,RoadAccidents132_x264_i3d,16870,29,5.562236005118848e-09,-19.16162109375,0,0,30,7.62991181346706e-09
80,RoadAccidents133_x264_i3d,16958,0,5.061357910562947e-08,-17.309480667114258,0,0,30,1.3375598939546762e-07
